uid,highest_school_lvl,preschool,school_transportation_time,school_transportation_cost,school_expenses,not_attend_reason,school_type_1.0,school_type_3.0,transport_2.0,transport_4.0,transport_5.0,sex,age,time_away,lives_with_partner,lives_with_parent,parents_education,num_parents_alive
192_4_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,38,0,True,False,3.0,2
598_2_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,38,0,True,False,2.0,1
72_4_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,38,0,True,True,2.145104895104895,0
788_6_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,38,0,True,False,1.5,2
210_5_3,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,38,3,True,True,2.145104895104895,0
689_1_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,39,0,True,False,2.0,2
812_11_2,3,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,39,0,True,False,1.5,2
524_7_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,39,0,True,False,2.5,2
689_8_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,39,0,True,False,2.5,1
386_4_1,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,39,0,True,False,2.5,1
14_8_1,1,3.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,40,0,True,False,2.0,0
785_4_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,40,0,True,False,3.0,2
46_6_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,40,0,True,False,3.0,2
756_5_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,40,0,True,False,2.0,1
778_5_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,40,0,True,False,2.0,2
209_4_3,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,40,0,False,True,2.145104895104895,0
210_4_1,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,40,0,True,False,3.0,1
827_10_2,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,40,0,True,False,3.0,2
210_3_1,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,40,1,True,False,5.0,2
616_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,41,0,True,False,2.0,1
786_9_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,41,0,True,False,2.5,2
634_10_2,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,41,0,True,False,3.5,1
679_3_2,5,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,41,0,False,True,2.145104895104895,0
416_5_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,True,False,1.0,2
524_2_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,True,True,2.145104895104895,0
779_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,True,False,2.0,1
701_7_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,True,False,2.0,2
13_6_1,2,4.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,42,0,False,False,2.5,1
741_4_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,42,0,True,False,2.0,1
801_6_1,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,True,True,2.145104895104895,0
813_2_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,42,0,True,False,2.5,2
828_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,True,False,2.5,1
834_7_1,5,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,42,0,False,False,1.5,0
265_1_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,43,0,True,False,2.5,1
735_8_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,43,0,True,False,2.0,2
535_2_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,43,0,True,False,1.0,0
535_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,43,0,False,False,2.0,2
779_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,43,0,False,False,2.0,1
528_3_1,3,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,43,0,True,False,2.5,1
786_4_3,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,43,0,True,False,3.0,1
596_2_1,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,43,2,True,False,3.0,1
14_5_2,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,44,0,True,False,3.0,0
523_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,44,0,False,False,1.0,1
831_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,44,0,True,False,3.0,1
661_6_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,45,0,True,True,2.145104895104895,0
811_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,45,0,True,True,2.145104895104895,0
814_3_2,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,45,0,True,False,2.0,1
71_8_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,46,7,True,False,1.0,1
781_6_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,46,0,True,False,2.0,1
45_10_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,46,0,True,False,2.0,2
700_2_3,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,46,0,True,True,2.145104895104895,0
664_10_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,46,0,True,False,1.0,1
785_3_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,47,0,True,False,3.0,2
197_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,47,2,True,True,2.145104895104895,0
535_4_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,47,0,True,False,2.0,2
378_2_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,47,0,True,False,2.0,0
784_7_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,47,0,True,False,2.5,2
812_1_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,47,0,True,False,2.5,2
16_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,48,0,False,True,2.145104895104895,0
661_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,48,0,True,False,1.5,1
374_8_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,48,0,True,False,1.5,1
773_2_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,48,0,True,False,1.0,2
810_5_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,48,0,True,False,2.0,2
634_5_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,48,0,True,False,3.0,1
693_3_1,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,48,0,False,False,1.0,0
700_10_3,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,48,0,False,True,2.145104895104895,0
789_5_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,49,0,True,False,2.0,2
701_11_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,49,0,True,False,2.0,1
534_8_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,49,0,True,True,2.145104895104895,0
14_2_1,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,1.5,0
270_4_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,50,0,True,False,3.0,1
534_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,2.0,1
535_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,50,0,False,False,1.0,1
515_8_2,2,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,50,0,True,False,2.0,0
518_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,2.5,1
593_6_1,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,3.5,2
672_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,1.0,2
811_7_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,50,0,True,False,2.5,1
661_9_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,51,0,True,False,2.0,1
832_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,51,0,True,False,2.5,2
672_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,51,0,True,False,1.0,2
182_7_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,51,0,True,False,1.0,1
786_2_3,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,52,0,True,False,2.5,0
778_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,1.0,1
810_7_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,2.5,2
141_9_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,2.0,1
664_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,1.0,1
701_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,2.5,0
600_7_1,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,3.0,1
667_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,2.0,0
810_9_1,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,52,0,True,False,2.5,2
810_6_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,53,0,True,False,1.5,1
773_6_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,53,0,True,False,1.5,0
700_12_1,5,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,53,0,False,False,2.0,0
801_2_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,54,0,True,False,2.0,1
516_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,54,0,True,False,2.5,0
525_9_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,54,0,False,False,2.0,1
534_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,54,0,True,False,1.0,0
784_8_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,54,0,True,False,2.0,0
786_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,54,0,True,False,2.5,1
47_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,55,0,True,False,2.0,0
756_10_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,55,0,True,False,2.0,0
832_11_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,55,0,True,False,2.0,0
523_6_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,55,0,True,False,1.0,0
783_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,55,0,True,False,2.0,0
812_9_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,55,0,True,False,2.5,2
662_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,55,0,True,False,1.0,0
834_8_1,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,56,0,True,False,1.5,0
784_9_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,56,0,True,False,2.0,0
13_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,56,0,True,False,1.0,0
812_4_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,56,0,True,False,1.5,1
599_6_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,56,0,True,False,2.5,0
534_1_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,57,0,True,False,2.0,1
12_8_2,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,57,0,True,False,3.0,0
666_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,57,0,True,False,1.5,0
775_6_1,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,57,0,True,False,2.0,0
12_1_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,58,0,False,False,1.0,1
782_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,58,0,True,False,1.0,0
795_5_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,58,0,False,False,1.5,0
689_10_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,58,0,True,False,2.5,0
516_1_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,58,0,True,False,1.5,0
526_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,58,0,True,False,2.0,0
738_2_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,58,0,True,False,6.0,0
789_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,58,0,True,False,1.0,0
810_10_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,58,0,False,False,2.5,1
795_1_1,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,59,0,True,False,1.0,0
44_8_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,59,0,True,False,2.0,0
512_2_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,59,0,True,False,1.0,0
571_3_1,3,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,59,0,True,False,1.0,1
722_2_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,59,0,True,False,3.0,0
813_7_2,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,59,0,True,False,1.5,1
570_5_2,4,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,59,0,True,False,2.0,1
834_5_1,1,1.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,60,0,False,False,1.5,0
58_6_1,2,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,60,0,True,False,2.0,1
728_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,61,0,True,False,2.0,1
809_10_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,61,0,False,False,2.5,0
831_4_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,62,0,True,False,1.5,0
515_2_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,62,0,True,True,2.145104895104895,0
516_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,62,0,True,False,1.0,0
662_9_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,62,0,True,False,2.0,0
195_9_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,62,0,True,False,1.0,0
12_2_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,64,0,True,False,1.0,0
812_5_2,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,65,0,True,False,1.0,0
705_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,65,0,False,False,2.0,0
528_7_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,67,0,True,False,1.0,0
516_3_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,68,0,True,False,2.0,0
634_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,68,0,False,False,2.5,0
784_5_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,70,0,False,False,1.0,0
634_9_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,70,0,True,False,2.0,0
14_6_1,1,2.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,72,0,True,False,1.0,0
738_11_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,73,0,True,False,1.0,0
16_1_1,1,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,2,76,0,False,False,1.0,0
741_3_1,2,0.0,40.0,0.0,732169.0,3,False,False,False,False,False,1,78,0,True,False,1.0,0
384_7_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,29,0,False,True,2.145104895104895,0
44_12_1,2,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,33,0,True,False,3.0,2
48_2_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,44,0,True,False,2.5,2
48_5_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,47,0,True,False,2.0,0
696_3_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,29,0,False,False,4.0,2
69_2_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,31,0,True,False,2.5,2
182_6_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,42,0,True,False,1.0,1
385_12_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,45,0,True,False,2.0,1
103_5_1,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,47,3,False,False,3.0,2
45_9_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,52,0,False,False,2.0,0
346_1_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,60,0,True,False,1.0,0
483_2_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,62,0,True,False,2.0,0
528_5_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,79,0,True,False,1.0,0
795_8_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,88,0,False,False,1.0,0
534_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,45,0,False,False,2.5,1
534_5_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
413_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,78,0,True,False,2.0,0
687_9_4,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,27,0,True,False,2.0,1
376_5_4,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,28,0,True,False,3.0,2
382_1_3,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,31,0,True,False,1.0,2
626_5_2,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,31,0,True,False,1.0,2
783_2_1,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,31,0,True,False,2.5,2
377_5_4,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,32,0,True,False,3.0,2
195_3_2,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,33,0,True,False,3.0,2
148_1_1,1,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,36,1,False,False,2.5,2
509_1_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,36,0,True,False,2.0,2
783_6_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,37,0,True,False,2.0,1
381_4_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,37,0,True,False,2.5,1
486_8_1,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,37,0,True,False,4.0,2
148_4_3,1,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,38,0,True,False,2.5,2
379_1_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,38,0,True,False,1.0,2
379_3_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,38,0,True,True,2.145104895104895,0
380_8_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,38,0,True,False,2.0,1
379_6_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,39,0,True,False,3.5,1
382_4_2,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,39,0,True,False,1.0,2
383_1_2,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,39,0,True,False,1.0,1
379_7_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,40,0,True,True,2.145104895104895,0
357_1_2,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,41,3,True,False,2.0,1
778_2_1,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,41,0,True,False,3.0,2
148_3_2,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,43,0,True,False,2.0,2
415_1_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,45,0,True,False,1.5,2
804_8_2,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,47,0,True,False,2.0,2
382_7_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,47,0,True,False,5.5,1
729_3_2,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,48,0,True,False,3.0,0
379_5_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,48,0,True,False,2.5,1
486_4_1,2,3.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,48,0,True,False,4.5,2
486_2_1,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,48,0,True,False,3.0,1
510_8_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,49,0,True,False,1.0,0
687_8_2,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,49,0,True,False,1.0,1
486_3_1,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,49,0,True,False,2.5,0
730_3_2,2,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,50,0,True,False,2.0,1
735_4_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,51,0,False,False,2.5,0
382_8_1,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,51,0,True,False,1.0,0
381_1_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,52,0,True,False,3.5,2
487_3_1,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,52,0,True,False,2.0,0
379_2_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,53,0,True,False,2.5,0
412_6_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,54,0,True,False,2.0,0
380_10_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,55,0,True,False,2.5,1
383_8_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,57,0,True,False,1.0,0
381_9_1,3,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,59,0,True,False,4.0,0
381_7_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,60,0,True,False,1.5,1
489_8_2,2,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,60,0,True,False,2.0,0
383_4_1,1,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,61,0,True,False,2.0,1
319_2_1,4,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,63,0,False,False,1.5,0
381_2_1,3,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,65,0,True,False,2.5,0
783_1_1,4,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,66,0,True,False,1.0,0
379_8_1,2,1.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,67,0,True,False,1.5,1
701_5_2,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,70,0,True,False,1.0,0
414_4_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,72,0,True,False,1.5,0
414_7_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,72,0,True,False,1.5,0
705_8_1,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,72,0,False,False,2.0,0
729_9_2,1,0.0,40.0,0.0,732169.0,2,False,False,False,False,False,2,72,0,True,False,2.0,0
317_8_1,1,2.0,40.0,0.0,732169.0,2,False,False,False,False,False,1,83,0,False,False,2.0,0
832_12_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,41,0,True,False,1.0,1
58_9_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,44,0,True,False,2.0,0
790_9_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,44,0,True,False,1.0,2
790_8_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,55,0,True,False,1.5,2
72_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,57,0,True,False,1.0,0
520_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,60,0,True,False,2.5,0
132_7_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,61,0,True,False,1.5,0
705_2_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,62,0,True,False,2.0,0
689_5_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,62,0,True,False,2.0,0
72_3_1,4,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,62,0,True,False,1.0,0
700_8_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,62,0,True,False,2.5,1
596_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,64,0,True,False,5.5,0
790_5_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,64,0,True,False,1.0,0
793_6_2,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,64,0,True,False,1.5,0
793_4_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,65,0,True,False,1.0,0
827_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,66,3,False,False,2.0,1
728_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,67,0,False,False,1.0,0
147_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,67,1,True,False,1.5,0
495_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,67,0,True,False,1.0,0
700_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,68,0,False,False,2.0,0
701_4_2,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,69,0,True,False,2.0,0
793_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,70,0,False,False,1.0,0
61_2_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,70,0,True,False,1.0,0
154_3_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,71,0,True,False,2.0,0
428_10_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,72,0,False,False,1.0,0
47_1_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,74,0,False,False,1.0,0
687_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,2.0,0
78_5_1,2,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,74,0,True,False,1.5,0
756_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,75,0,True,False,2.0,0
729_7_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,76,0,False,False,2.0,0
65_8_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,76,0,True,False,1.0,0
790_6_1,1,0.0,40.0,0.0,732169.0,1,False,False,False,False,False,2,77,0,False,False,1.0,0
795_6_1,1,2.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
801_1_1,1,1.0,40.0,0.0,732169.0,1,False,False,False,False,False,1,77,0,True,False,1.0,0
