psu,hh,idcode,Self_id,gender,family_role_group,age,age_group,marital_status,family_size_group,kids_group,structure_group,time_away,away_group,live_with_mother,mother_education,mother_education_group,mother_alive,mother_death_age,mother_current_age,live_with_father,father_education,father_education_group,father_alive,father_death_age,father_current_age,read,write,read_write,education,education_group,preschool,preschool_group,enrollment_grouping,last_schoolyear_age,under_19,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10,Self_Rank
68,12,1,68_12_1,1,1,87,8,1,2,1,5,0,1,2,1,1,2,84,0,2,1,1,2,79,0,2,3,2,0,1,0,1,1,7,2,0,0,0,1,0,0,0,0,0,0,4
150,4,1,150_4_1,2,1,33,3,2,4,3,4,0,1,2,3,2,1,0,68,2,2,2,1,0,72,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,0,0,1,0,0,8
270,9,2,270_9_2,2,2,52,6,1,2,1,1,0,1,2,2,2,2,62,0,2,2,2,1,0,88,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,1,0,0,0,0,6
37,4,1,37_4_1,1,1,40,4,1,3,2,3,0,1,2,1,1,1,0,62,2,2,2,2,51,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
600,3,1,600_3_1,1,1,60,6,1,4,2,3,0,1,2,3,2,2,56,0,2,4,2,2,78,0,1,1,1,3,2,0,1,2,19,2,0,0,0,0,0,0,1,0,0,0,7
483,9,2,483_9_2,2,2,51,6,1,2,1,1,0,1,2,3,2,1,0,72,2,2,2,2,70,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,0,0,1,0,0,8
443,1,1,443_1_1,1,1,53,6,1,3,1,1,0,1,2,1,1,2,67,0,2,2,2,2,87,0,1,1,1,9,4,0,1,2,22,2,0,0,0,0,1,0,0,0,0,0,5
345,11,1,345_11_1,2,1,62,7,5,1,1,1,0,1,2,1,1,2,80,0,2,2,2,2,50,0,2,2,2,1,1,0,1,1,10,2,0,0,1,0,0,0,0,0,0,0,3
23,3,1,23_3_1,1,1,62,7,1,3,1,3,0,1,1,1,1,1,0,85,2,2,2,2,70,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
786,6,3,786_6_3,2,3,30,2,6,3,1,3,0,1,1,2,2,1,0,64,1,2,2,1,0,73,1,1,1,3,2,0,1,2,18,2,0,0,0,0,0,0,1,0,0,0,7
757,4,3,757_4_3,1,3,53,6,1,6,2,3,0,1,1,1,1,1,0,77,1,9,4,1,0,84,1,1,1,3,2,2,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
629,6,1,629_6_1,1,1,63,7,1,2,1,1,0,1,2,1,1,2,73,0,2,1,1,2,74,0,1,1,1,3,2,0,1,2,18,2,0,0,1,0,0,0,0,0,0,0,3
404,5,1,404_5_1,2,1,39,4,5,4,3,4,0,1,2,2,2,1,0,60,2,2,2,1,0,60,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
832,8,1,832_8_1,1,1,50,5,1,5,2,4,0,1,2,3,2,1,0,73,2,2,2,1,0,75,1,1,1,2,1,0,1,2,17,2,0,0,0,0,1,0,0,0,0,0,5
63,6,2,63_6_2,2,2,77,8,1,2,1,5,0,1,2,1,1,2,71,0,2,1,1,2,80,0,1,1,1,1,1,0,1,2,10,2,0,0,0,0,0,0,1,0,0,0,7
643,4,2,643_4_2,2,2,59,6,1,2,1,1,0,1,2,3,2,2,60,0,2,3,2,2,70,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
595,8,1,595_8_1,1,1,45,5,1,5,3,4,0,1,2,2,2,1,0,72,2,2,2,2,76,0,1,1,1,3,2,3,2,2,18,2,0,0,0,0,0,1,0,0,0,0,6
355,3,1,355_3_1,1,1,52,6,1,6,3,3,0,1,2,2,2,1,0,72,2,2,2,2,68,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
200,9,1,200_9_1,1,1,51,6,1,3,2,3,0,1,2,1,1,1,0,82,2,2,2,2,59,0,1,1,1,2,1,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,2
94,4,1,94_4_1,1,1,59,6,1,5,1,1,0,1,2,3,2,2,65,0,2,3,2,2,62,0,1,1,1,9,4,1,2,1,22,2,0,0,0,1,0,0,0,0,0,0,4
772,3,1,772_3_1,2,1,73,7,5,3,1,3,0,1,2,1,1,2,83,0,2,1,1,2,69,0,2,2,2,5,3,0,1,2,17,2,0,0,1,0,0,0,0,0,0,0,3
189,6,1,189_6_1,1,1,36,4,1,4,2,3,6,3,2,2,2,1,0,65,2,3,2,1,0,73,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
109,2,2,109_2_2,2,2,50,5,1,3,2,3,0,1,2,3,2,1,0,70,2,4,2,2,72,0,1,1,1,3,2,0,1,1,18,2,0,0,1,0,0,0,0,0,0,0,3
521,6,1,521_6_1,1,1,27,2,6,1,1,1,0,1,2,3,2,1,0,50,2,3,2,1,0,55,1,1,1,9,4,1,2,1,22,2,0,0,0,0,0,1,0,0,0,0,6
392,3,1,392_3_1,1,1,57,6,1,6,2,3,0,1,2,2,2,2,52,0,2,3,2,2,64,0,1,1,1,9,4,2,2,1,22,2,0,0,0,0,1,0,0,0,0,0,5
771,8,1,771_8_1,1,1,50,5,1,4,2,2,0,1,2,4,2,2,60,0,2,3,2,1,0,72,1,1,1,9,4,1,2,1,22,2,0,0,0,0,1,0,0,0,0,0,5
649,9,1,649_9_1,1,1,55,6,1,4,2,2,0,1,2,1,1,2,65,0,2,1,1,1,0,70,1,1,1,5,3,0,1,1,17,2,0,0,0,0,1,0,0,0,0,0,5
316,1,1,316_1_1,1,1,35,3,1,6,2,3,0,1,1,5,3,1,0,68,1,5,3,1,0,72,1,1,1,9,4,3,2,1,22,2,0,0,0,0,1,0,0,0,0,0,5
231,5,1,231_5_1,1,1,42,5,1,3,2,3,0,1,2,3,2,1,0,63,2,3,2,1,0,65,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
653,3,1,653_3_1,1,1,58,6,1,3,1,1,0,1,2,7,4,2,80,0,2,2,2,2,79,0,1,1,1,5,3,1,2,1,17,2,0,0,0,1,0,0,0,0,0,0,4
22,1,1,22_1_1,1,1,20,1,1,5,3,5,0,1,2,2,2,1,0,36,1,1,1,1,0,45,1,1,1,2,1,1,2,1,15,2,0,1,0,0,0,0,0,0,0,0,2
763,5,1,763_5_1,1,1,31,3,1,6,2,3,0,1,1,3,2,1,0,60,1,3,2,1,0,77,1,1,1,2,1,2,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
550,5,1,550_5_1,1,1,53,6,2,1,1,1,0,1,2,2,2,1,0,81,2,2,2,2,73,0,1,1,1,3,2,0,1,2,18,2,0,1,0,0,0,0,0,0,0,0,2
714,6,1,714_6_1,1,1,49,5,1,4,2,3,0,1,2,3,2,2,32,0,2,3,2,2,72,0,1,1,1,3,2,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
136,6,1,136_6_1,1,1,51,6,1,4,2,3,0,1,2,1,1,2,63,0,2,1,1,2,45,0,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
100,8,1,100_8_1,1,1,51,6,1,5,2,3,0,1,2,1,1,2,77,0,2,1,1,2,81,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
349,5,2,349_5_2,2,2,68,7,1,2,1,1,0,1,2,2,2,2,45,0,2,2,2,2,54,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
40,8,1,40_8_1,1,1,52,6,1,6,2,3,0,1,2,1,1,1,0,82,2,1,1,2,83,0,1,1,1,1,1,1,2,1,10,2,0,1,0,0,0,0,0,0,0,0,2
667,1,1,667_1_1,2,1,73,7,5,1,1,5,0,1,2,2,2,2,78,0,2,2,2,2,82,0,1,2,2,2,1,0,1,2,13,2,0,1,0,0,0,0,0,0,0,0,2
565,4,1,565_4_1,1,1,63,7,1,6,2,3,0,1,2,1,1,2,90,0,2,1,1,2,87,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
552,5,1,552_5_1,1,1,83,8,5,1,1,5,0,1,2,2,2,2,38,0,2,2,2,2,76,0,2,2,2,1,1,0,1,2,12,2,0,0,1,0,0,0,0,0,0,0,3
31,6,1,31_6_1,2,1,47,5,5,3,2,4,0,1,2,2,2,1,0,71,2,2,2,1,0,80,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
414,3,1,414_3_1,1,1,46,5,1,2,1,1,0,1,2,2,2,1,0,70,2,2,2,1,0,75,1,1,1,3,2,0,1,2,18,2,0,0,0,0,1,0,0,0,0,0,5
820,10,2,820_10_2,2,2,44,5,1,5,3,4,0,1,2,1,1,1,0,72,2,1,1,1,0,75,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
819,4,2,819_4_2,2,2,54,6,1,2,1,1,0,1,2,1,1,1,0,76,2,1,1,1,0,78,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
64,3,1,64_3_1,1,1,57,6,1,2,1,1,0,1,2,1,1,1,0,80,2,1,1,2,67,0,1,1,1,3,2,0,1,2,22,2,0,0,0,0,1,0,0,0,0,0,5
171,5,2,171_5_2,2,2,51,6,1,4,2,2,0,1,2,2,2,2,72,0,2,5,3,2,90,0,1,1,1,6,3,2,2,1,18,2,0,0,0,0,0,1,0,0,0,0,6
385,12,1,385_12_1,1,1,45,5,1,7,4,5,0,1,2,2,2,1,0,75,2,2,2,2,76,0,1,1,1,2,1,0,1,2,14,2,0,0,1,0,0,0,0,0,0,0,3
28,1,1,28_1_1,1,1,48,5,1,2,1,1,0,1,2,1,1,2,55,0,2,1,1,2,70,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
399,3,1,399_3_1,1,1,51,6,1,4,2,2,0,1,2,1,1,2,67,0,2,2,2,2,67,0,1,1,1,5,3,0,1,1,17,2,0,0,1,0,0,0,0,0,0,0,3
536,6,1,536_6_1,1,1,57,6,1,5,2,2,0,1,2,4,2,2,68,0,2,4,2,2,78,0,1,1,1,3,2,1,2,1,18,2,0,0,0,0,0,1,0,0,0,0,6
528,7,1,528_7_1,1,1,67,7,1,5,1,1,0,1,2,1,1,2,82,0,2,1,1,2,90,0,1,1,1,2,1,0,1,2,15,2,0,0,0,0,1,0,0,0,0,0,5
351,4,1,351_4_1,1,1,62,7,1,4,1,1,0,1,2,1,1,2,77,0,2,1,1,2,66,0,2,2,2,2,1,1,2,1,13,2,0,1,0,0,0,0,0,0,0,0,2
209,6,1,209_6_1,1,1,51,6,1,4,2,2,0,1,2,3,2,2,62,0,2,3,2,2,60,0,1,1,1,6,3,0,1,1,18,2,0,0,1,0,0,0,0,0,0,0,3
387,3,1,387_3_1,1,1,68,7,1,5,2,3,0,1,2,2,2,2,70,0,2,2,2,2,75,0,2,2,2,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
765,3,2,765_3_2,2,2,45,5,1,3,2,3,0,1,2,2,2,2,74,0,2,2,2,2,71,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
237,1,2,237_1_2,2,2,38,4,1,6,3,4,0,1,2,3,2,1,0,58,2,3,2,1,0,60,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
195,11,2,195_11_2,2,2,40,4,1,4,2,3,0,1,2,1,1,1,0,68,2,1,1,1,0,77,1,1,1,3,2,0,1,1,18,2,1,0,0,0,0,0,0,0,0,0,1
687,1,4,687_1_4,2,3,22,1,1,6,2,3,0,1,2,3,2,1,0,50,2,3,2,1,0,60,1,1,1,2,1,0,1,2,15,2,0,0,0,0,0,0,1,0,0,0,7
163,2,1,163_2_1,1,1,43,5,1,5,3,4,0,1,2,2,2,1,0,71,2,2,2,2,73,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
387,8,1,387_8_1,1,1,34,3,1,4,2,3,0,1,2,3,2,1,0,73,2,3,2,2,67,0,1,1,1,2,1,0,1,1,15,2,0,0,1,0,0,0,0,0,0,0,3
42,6,1,42_6_1,1,1,55,6,1,3,2,3,0,1,2,2,2,1,0,80,2,3,2,2,80,0,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
581,9,1,581_9_1,1,1,70,7,1,2,1,1,0,1,2,2,2,2,78,0,2,2,2,2,82,0,1,1,1,4,2,0,1,1,16,2,1,0,0,0,0,0,0,0,0,0,1
477,2,1,477_2_1,1,1,43,5,1,4,2,3,0,1,2,2,2,1,0,63,2,2,2,1,0,72,1,1,1,3,2,0,1,2,19,2,0,0,0,1,0,0,0,0,0,0,4
833,8,2,833_8_2,1,3,18,1,6,2,2,5,0,1,2,3,2,1,0,42,2,4,2,2,35,0,1,1,1,6,3,0,1,1,18,1,0,0,0,0,0,0,1,0,0,0,7
362,1,2,362_1_2,2,2,26,2,1,4,2,3,0,1,2,2,2,1,0,45,2,2,2,1,0,47,1,1,1,3,2,0,1,2,18,2,0,0,1,0,0,0,0,0,0,0,3
485,5,1,485_5_1,1,1,55,6,1,3,1,1,0,1,2,2,2,2,80,0,2,2,2,2,70,0,1,1,1,9,4,1,2,1,22,2,0,0,0,1,0,0,0,0,0,0,4
411,7,1,411_7_1,1,1,49,5,1,4,2,3,0,1,2,2,2,2,89,0,2,2,2,2,65,0,1,1,1,2,1,1,2,2,15,2,0,0,0,0,1,0,0,0,0,0,5
369,4,1,369_4_1,1,1,39,4,1,4,2,3,0,1,2,2,2,1,0,75,2,2,2,1,0,78,1,1,1,3,2,1,2,2,18,2,0,0,0,1,0,0,0,0,0,0,4
94,3,1,94_3_1,1,1,29,2,1,4,2,3,0,1,2,10,4,1,0,57,2,2,2,1,0,58,1,1,1,2,1,1,2,1,14,2,0,1,0,0,0,0,0,0,0,0,2
415,5,1,415_5_1,1,1,50,5,1,4,2,2,0,1,2,2,2,1,0,76,2,2,2,1,0,76,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,0,1,0,0,8
519,6,1,519_6_1,1,1,39,4,1,5,3,4,0,1,2,4,2,1,0,75,2,3,2,1,0,79,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
269,7,1,269_7_1,1,1,76,8,1,2,1,5,0,1,2,1,1,2,92,0,2,1,1,2,72,0,1,1,1,6,3,0,1,2,18,2,0,0,0,1,0,0,0,0,0,0,4
696,6,1,696_6_1,1,1,38,4,1,4,2,3,0,1,2,3,2,1,0,64,2,3,2,1,0,57,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
423,1,1,423_1_1,1,1,46,5,1,4,2,3,0,1,2,2,2,1,0,78,2,2,2,2,78,0,1,1,1,3,2,0,1,2,18,2,0,0,0,0,1,0,0,0,0,0,5
55,6,1,55_6_1,1,1,68,7,1,3,1,1,0,1,2,2,2,2,66,0,2,1,1,2,56,0,2,2,2,1,1,1,2,1,10,2,0,0,0,0,1,0,0,0,0,0,5
44,8,1,44_8_1,1,1,59,6,1,3,2,3,0,1,2,2,2,2,78,0,2,2,2,2,67,0,2,2,2,2,1,0,1,2,15,2,1,0,0,0,0,0,0,0,0,0,1
446,2,1,446_2_1,1,1,51,6,1,4,2,2,0,1,2,2,2,2,68,0,2,2,2,2,48,0,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,1,0,0,0,7
280,3,1,280_3_1,1,1,47,5,1,6,3,3,0,1,2,1,1,1,0,70,2,1,1,1,0,77,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,0,1,0,0,0,7
738,5,2,738_5_2,2,2,52,6,1,3,1,1,0,1,2,3,2,1,0,72,2,3,2,2,84,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,1,0,0,0,0,6
669,6,2,669_6_2,2,2,40,4,1,6,3,3,0,1,2,1,1,1,0,86,2,1,1,1,0,83,1,1,1,2,1,0,1,1,14,2,1,0,0,0,0,0,0,0,0,0,1
574,5,1,574_5_1,1,1,24,1,1,3,2,3,0,1,2,3,2,1,0,43,2,7,4,1,0,46,1,1,1,1,1,1,2,1,10,2,0,0,0,1,0,0,0,0,0,0,4
653,6,1,653_6_1,1,1,52,6,1,5,2,3,0,1,2,1,1,2,84,0,2,1,1,2,88,0,1,1,1,2,1,1,2,1,14,2,0,0,1,0,0,0,0,0,0,0,3
33,4,1,33_4_1,2,1,42,5,5,4,3,4,0,1,2,3,2,1,0,65,2,3,2,1,0,70,1,1,1,3,2,1,2,2,18,2,0,0,1,0,0,0,0,0,0,0,3
241,3,1,241_3_1,1,1,47,5,1,5,3,4,0,1,2,2,2,1,0,68,2,3,2,1,0,77,1,1,1,3,2,2,2,2,18,2,0,0,0,1,0,0,0,0,0,0,4
587,3,2,587_3_2,2,2,29,2,1,3,2,3,0,1,2,3,2,1,0,53,2,3,2,1,0,56,1,1,1,9,4,3,2,1,22,2,0,0,0,0,0,0,1,0,0,0,7
480,6,1,480_6_1,1,1,30,2,1,3,1,1,0,1,1,3,2,1,0,60,2,2,2,2,59,0,2,2,2,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
456,4,1,456_4_1,1,1,54,6,1,4,1,1,0,1,2,3,2,2,83,0,2,3,2,2,86,0,1,1,1,9,4,0,1,1,22,2,0,0,0,0,0,0,0,1,0,0,8
700,10,3,700_10_3,1,3,48,5,6,3,1,4,0,1,1,3,2,1,0,75,1,3,2,1,0,75,1,1,1,9,4,0,1,2,25,2,0,0,0,0,0,0,1,0,0,0,7
756,6,1,756_6_1,1,1,75,7,1,2,1,3,0,1,2,2,2,2,65,0,2,2,2,2,70,0,1,1,1,2,1,0,1,2,13,2,0,0,0,0,1,0,0,0,0,0,5
508,6,1,508_6_1,1,1,61,7,1,2,1,1,0,1,2,2,2,2,74,0,2,2,2,2,81,0,1,1,1,2,1,0,1,1,13,2,0,0,0,0,0,0,1,0,0,0,7
148,1,1,148_1_1,2,1,36,4,2,3,2,4,1,2,2,3,2,1,0,73,2,2,2,1,0,75,1,1,1,2,1,2,2,2,14,2,0,0,1,0,0,0,0,0,0,0,3
75,8,1,75_8_1,1,1,52,6,1,3,2,3,0,1,2,3,2,1,0,76,2,3,2,2,45,0,1,1,1,3,2,0,1,1,18,2,0,0,1,0,0,0,0,0,0,0,3
734,8,1,734_8_1,1,1,59,6,1,2,1,1,0,1,2,2,2,1,0,79,2,3,2,2,80,0,1,1,1,9,4,0,1,2,22,2,0,0,0,0,0,0,0,1,0,0,8
6,8,1,6_8_1,1,1,77,8,1,2,1,3,0,1,2,1,1,2,90,0,2,1,1,2,49,0,1,1,1,1,1,1,2,1,10,2,0,0,1,0,0,0,0,0,0,0,3
358,8,1,358_8_1,1,1,71,7,1,2,1,3,0,1,2,2,2,2,50,0,2,2,2,2,78,0,1,1,1,0,1,1,2,1,7,2,0,0,0,1,0,0,0,0,0,0,4
337,3,1,337_3_1,1,1,50,5,1,4,2,3,0,1,2,2,2,1,0,76,2,2,2,2,74,0,1,1,1,5,3,0,1,1,16,2,0,0,0,0,1,0,0,0,0,0,5
425,2,1,425_2_1,2,1,74,7,5,3,1,3,0,1,2,1,1,2,69,0,2,1,1,2,75,0,2,2,2,1,1,0,1,2,10,2,0,1,0,0,0,0,0,0,0,0,2
530,9,1,530_9_1,2,1,56,6,5,4,2,2,0,1,2,1,1,2,77,0,2,1,1,2,79,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,1,0,0,0,0,6
754,4,1,754_4_1,1,1,41,5,1,5,3,4,0,1,2,2,2,1,0,69,2,2,2,1,0,70,1,1,1,3,2,0,1,1,18,2,0,0,0,1,0,0,0,0,0,0,4
41,5,1,41_5_1,1,1,65,7,1,4,1,1,0,1,2,1,1,2,80,0,2,1,1,2,80,0,2,2,2,1,1,1,2,1,10,2,0,0,0,1,0,0,0,0,0,0,4
287,3,1,287_3_1,2,1,62,7,5,5,2,3,0,1,2,1,1,2,45,0,2,1,1,2,77,0,1,1,1,1,1,0,1,1,10,2,0,0,0,0,0,0,1,0,0,0,7
690,8,1,690_8_1,1,1,49,5,1,6,2,3,0,1,2,2,2,1,0,79,2,2,2,1,0,81,1,1,1,9,4,0,1,1,22,2,0,0,0,0,1,0,0,0,0,0,5
400,5,1,400_5_1,1,1,50,5,1,4,2,3,0,1,2,2,2,2,63,0,2,2,2,2,70,0,1,1,1,2,1,1,2,1,14,2,0,0,0,1,0,0,0,0,0,0,4
798,5,2,798_5_2,2,2,44,5,1,6,3,4,0,1,2,3,2,2,70,0,2,2,2,2,67,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
440,5,1,440_5_1,1,1,43,5,1,6,4,4,0,1,2,2,2,1,0,69,2,2,2,1,0,73,1,1,1,2,1,0,1,2,14,2,0,0,0,0,0,1,0,0,0,0,6
408,3,1,408_3_1,1,1,59,6,1,4,2,2,0,1,2,1,1,2,29,0,2,1,1,1,0,89,1,1,1,6,3,0,1,1,18,2,0,0,1,0,0,0,0,0,0,0,3
464,4,1,464_4_1,1,1,59,6,1,4,2,3,0,1,2,2,2,1,0,73,2,2,2,2,69,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
786,7,3,786_7_3,1,3,34,3,1,6,2,3,0,1,1,2,2,1,0,70,1,2,2,1,0,73,1,1,1,3,2,0,1,2,18,2,0,0,0,0,1,0,0,0,0,0,5
29,8,1,29_8_1,2,1,76,8,5,2,1,3,0,1,2,1,1,2,56,0,2,1,1,2,70,0,3,3,2,1,1,1,2,1,10,2,0,1,0,0,0,0,0,0,0,0,2
73,1,1,73_1_1,1,1,47,5,1,5,2,3,0,1,1,1,1,1,0,70,2,2,2,2,67,0,1,1,1,2,1,2,2,1,14,2,0,0,0,0,0,1,0,0,0,0,6
649,4,1,649_4_1,1,1,63,7,1,3,1,1,0,1,2,1,1,2,88,0,2,1,1,2,75,0,1,1,1,3,2,0,1,1,18,2,0,0,0,0,1,0,0,0,0,0,5
319,8,1,319_8_1,1,1,51,6,1,3,1,1,0,1,2,3,2,2,76,0,2,3,2,1,0,79,1,1,1,2,1,2,2,2,14,2,0,0,0,0,1,0,0,0,0,0,5
250,4,1,250_4_1,1,1,64,7,1,2,1,1,0,1,2,1,1,2,84,0,2,3,2,2,78,0,1,1,1,9,4,0,1,1,23,2,0,0,1,0,0,0,0,0,0,0,3
56,11,1,56_11_1,1,1,51,6,1,3,1,1,0,1,2,2,2,2,61,0,2,2,2,2,69,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,0,1,0,0,0,0,6
660,1,1,660_1_1,1,1,76,8,1,2,1,5,0,1,2,2,2,2,60,0,2,2,2,2,70,0,1,1,1,2,1,1,2,1,14,2,1,0,0,0,0,0,0,0,0,0,1
54,4,1,54_4_1,1,1,53,6,1,4,1,1,0,1,2,1,1,1,0,67,2,1,1,1,0,70,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
125,7,1,125_7_1,1,1,71,7,1,3,1,3,0,1,2,1,1,2,86,0,2,2,2,2,64,0,1,1,1,2,1,1,2,1,14,2,1,0,0,0,0,0,0,0,0,0,1
101,6,1,101_6_1,1,1,29,2,1,4,2,3,0,1,2,5,3,1,0,55,2,3,2,1,0,56,1,1,1,9,4,1,2,1,22,2,0,0,0,0,1,0,0,0,0,0,5
816,7,2,816_7_2,2,2,57,6,1,3,1,1,0,1,2,3,2,2,80,0,2,3,2,2,82,0,1,1,1,6,3,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
52,3,1,52_3_1,1,1,40,4,1,6,3,3,5,3,1,3,2,1,0,69,2,1,1,2,77,0,1,1,1,3,2,1,2,1,18,2,0,0,0,0,0,0,1,0,0,0,7
6,3,2,6_3_2,2,2,54,6,1,5,2,2,0,1,2,1,1,1,0,72,2,1,1,2,70,0,1,1,1,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
686,1,1,686_1_1,1,1,61,7,1,4,1,1,0,1,2,1,1,2,85,0,2,1,1,2,64,0,1,1,1,2,1,0,1,1,13,2,0,0,0,0,1,0,0,0,0,0,5
763,2,1,763_2_1,1,1,35,3,1,5,2,4,0,1,2,3,2,2,75,0,1,9,4,1,0,80,1,1,1,9,4,2,2,1,24,2,0,0,0,0,0,1,0,0,0,0,6
465,9,1,465_9_1,1,1,41,5,1,5,3,4,0,1,2,2,2,1,0,70,2,2,2,1,0,75,1,1,1,3,2,1,2,1,18,2,0,0,1,0,0,0,0,0,0,0,3
697,5,2,697_5_2,2,2,39,4,1,4,2,3,0,1,2,9,4,1,0,62,2,9,4,1,0,62,1,1,1,9,4,2,2,1,22,2,0,0,0,0,0,1,0,0,0,0,6
349,7,2,349_7_2,2,2,42,5,1,6,3,4,0,1,2,3,2,1,0,66,2,3,2,1,0,77,1,1,1,2,1,1,2,1,17,2,0,0,1,0,0,0,0,0,0,0,3
489,5,2,489_5_2,2,1,49,5,1,3,2,3,0,1,2,1,1,1,0,76,2,1,1,1,0,80,1,1,1,3,2,0,1,1,18,2,0,0,0,0,0,0,1,0,0,0,7
460,1,1,460_1_1,1,1,50,5,1,4,2,2,0,1,2,3,2,1,0,71,2,3,2,1,0,72,1,1,1,9,4,1,2,1,24,2,0,0,0,0,0,0,1,0,0,0,7
737,5,1,737_5_1,1,1,61,7,1,4,1,1,0,1,2,3,2,2,76,0,2,2,2,2,70,0,1,1,1,2,1,0,1,1,13,2,0,0,0,0,0,1,0,0,0,0,6
769,9,2,769_9_2,2,2,34,3,1,5,3,4,0,1,2,3,2,1,0,57,2,3,2,1,0,60,1,1,1,2,1,0,1,1,14,2,0,0,1,0,0,0,0,0,0,0,3
130,4,2,130_4_2,2,2,28,2,1,4,2,3,0,1,2,2,2,1,0,68,2,5,3,1,0,73,1,1,1,2,1,1,2,1,14,2,0,0,0,0,0,0,1,0,0,0,7
3,5,1,3_5_1,1,1,54,6,1,5,1,1,0,1,2,2,2,2,82,0,2,6,3,2,63,0,1,1,1,2,1,2,2,2,14,2,0,0,0,1,0,0,0,0,0,0,4
551,8,1,551_8_1,1,1,41,5,1,4,2,3,0,1,2,2,2,1,0,69,2,3,2,1,0,72,1,1,1,9,4,3,2,1,22,2,0,0,0,0,0,1,0,0,0,0,6
443,7,1,443_7_1,1,1,74,7,1,2,1,5,0,1,2,1,1,2,85,0,2,2,2,2,78,0,1,1,1,2,1,0,1,2,14,2,0,0,0,1,0,0,0,0,0,0,4
515,3,1,515_3_1,1,1,39,4,1,5,3,4,0,1,2,1,1,2,67,0,2,1,1,2,81,0,1,1,1,2,1,0,1,2,15,2,0,0,0,1,0,0,0,0,0,0,4
486,1,1,486_1_1,1,1,70,7,1,3,1,1,0,1,2,2,2,2,68,0,2,1,1,2,70,0,2,2,2,2,1,1,2,1,14,2,0,0,0,0,1,0,0,0,0,0,5
79,3,1,79_3_1,1,1,50,5,1,4,2,2,0,1,2,2,2,2,70,0,2,3,2,2,69,0,1,1,1,2,1,0,1,1,14,2,0,0,0,1,0,0,0,0,0,0,4
236,8,2,236_8_2,2,2,58,6,1,2,1,1,0,1,2,1,1,2,82,0,2,10,4,2,78,0,1,1,1,2,1,0,1,1,14,2,0,0,0,0,1,0,0,0,0,0,5
